,de_text,en_text,de_url,en_url
10,"Doch um Menschen mit psychischen Gesundheitsproblemen wirklich zu helfen, bedarf es vielschichtiger Interventionen. „Psychische Störungen haben Schnittmengen mit vielen anderen Gesundheitsproblemen“, erklärt Ledia Lazeri, Regionalbeauftragte für psychische Gesundheit bei WHO/Europa. „Wenn wir eine Welt wollen, in der es eine bessere psychische Gesundheit für alle gibt, dann müssen wir an allen Fronten tätig werden. Dazu gehört auch die Bekämpfung des Tabakkonsums.“","But to really help those with mental health conditions, interventions must be multifaceted. “Mental health intersects with many other health burdens,” says Ledia Lazeri, WHO/Europe’s Regional Adviser on Mental Health. “If we are to build a world that secures better mental health for everyone, we must build it on all fronts. That includes tobacco control.”",https://www.euro.who.int/de/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2,https://www.euro.who.int/en/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2
11,"Das Faktenblatt enthält auch Empfehlungen zu geeigneten Konzepten zur Unterstützung von Personen mit psychischen Gesundheitsproblemen auf dem Weg zur Entwöhnung. Dazu gehören die Einführung von Rauchfreiheit in der Psychiatrie, Sensibilisierungskampagnen für Patienten und Gesundheitspersonal, Schulungen für Fachkräfte in der psychischen Gesundheitsversorgung und die Erhöhung der Tabakbesteuerung.","The factsheet provides guidance on appropriate policies to help those with poor mental health take steps towards tobacco-free lives. These include introducing smoke-free mental health services, running awareness campaigns for both patients and health workers, training mental health staff and raising taxation on tobacco.",https://www.euro.who.int/de/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2,https://www.euro.who.int/en/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2
12,"In dem Faktenblatt wird ein Bündel von Interventionen präsentiert und die Notwendigkeit der Ratifizierung und vollständigen Umsetzung des Rahmenübereinkommens der WHO zur Eindämmung des Tabakgebrauchs unterstrichen, bei der keine Versorgungslücken für Raucher mit psychischen Erkrankungen bleiben.","Presenting a cluster of interventions, the factsheet emphasizes the need to ratify and implement the WHO Framework Convention on Tobacco Control in full, ensuring that no gaps remain in the provision of care for tobacco users with mental illness.",https://www.euro.who.int/de/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2,https://www.euro.who.int/en/health-topics/disease-prevention/tobacco/news/news/2021/11/the-vicious-cycle-of-tobacco-use-and-mental-illness-a-double-burden-on-health2
13,"Ein neuer Bericht von WHO/Europa stellt fest, dass die Menschen in Spanien seltener finanzielle Härten aufgrund von Gesundheitsausgaben erleiden als die Menschen in den meisten anderen europäischen Ländern.",A new report by WHO/Europe finds that people in Spain are less likely to suffer financial hardship because of health-care costs than people in most other European countries.,"https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
14,"Trotz der sich verschlechternden wirtschaftlichen Situation während und nach der Finanzkrise im Jahr 2008 hat nur eine kleine Anzahl von Haushalten in Spanien derzeit mit finanziellen Härten zu kämpfen, wenn sie Gesundheitsleistungen in Anspruch nehmen. Dem Bericht zufolge liegt dies vor allem an dem durch die Gesundheitsversorgung im Nationalen Gesundheitssystem (NHS) gebotenen Schutz.","Despite a worsening economic situation during and after the 2008 financial crisis, only a small share of households currently experience financial hardship when using health services in Spain. This, the report shows, is thanks to the protective design of health coverage in the country’s National Health System (NHS).","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
15,"„Die Gesundheitsversorgung ist ein Grundrecht und sollte den Menschen niemals das Geld aus der Tasche ziehen. Ich freue mich zu sehen, dass Spanien in dieser Hinsicht wegweisend in unserer Region ist. Dies sind positive und ermutigende Erkenntnisse, die zeigen, dass eine Beschränkung von Zuzahlungen und die Ergreifung praktischer Maßnahmen, wie die Reduzierung von Zuzahlungen für Arzneimittel bei chronischen Erkrankungen, die Befreiung benachteiligter Bevölkerungsgruppen und die Einführung einkommensbezogener Obergrenzen wirksam zum Schutz spanischer Haushalte vor finanziellen Härten beitragen“, erklärte Dr. Hans Henri P. Kluge, WHO-Regionaldirektor für Europa, bei einer virtuellen Pressekonferenz zur Veröffentlichung des Berichts.","“Health care is a fundamental right and should never leave people out of pocket. I am pleased to see that Spain is leading the way in our region. These are positive and encouraging findings, showing that limiting the use of co-payments, and practical measures such as reducing co-payments for medicines for chronic conditions, exempting disadvantaged groups and introducing income-based caps, go a long way in protecting Spanish households from financial hardship,” said Dr Hans Henri P. Kluge, WHO Regional Director for Europe, during a virtual press conference launching the report.","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
16,"Verfasst wurde der Bericht von einer Gruppe spanischer Experten verschiedener Zugehörigkeiten, darunter etwa das Gesundheitswissenschaftliche Institut von Aragon (IACS).","The report is authored by a group of Spanish experts with various affiliations, including the Aragon Health Sciences Institute (IACS).","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
17,"Die Finanzkrise hatte in Spanien erhebliche Auswirkungen auf die Fähigkeit der Menschen, für Gesundheitsleistungen zu zahlen, so der Bericht. Zwischen 2008 und 2014 stieg die Zahl der Haushalte, die von ruinösen Gesundheitsausgaben (Zahlungen aus eigener Tasche, die im Verhältnis zur Fähigkeit eines Haushalts, für Gesundheitsleistungen zu zahlen, zu hoch sind) betroffen waren.","The financial crisis in Spain had a significant effect on people’s ability to pay for health services, the report finds. Between 2008 and 2014, catastrophic health spending (out-of-pocket payments that are large in relation to a household’s capacity to pay for health care) increased.","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
18,"Der Bericht hat festgestellt, dass folgende Aspekte der Erstattungspraxis des NHS die Menschen mit hoher Wahrscheinlichkeit vor finanziellen Härten schützen:",The report has found that the following aspects of NHS coverage policy are most likely to protect people from financial hardship:,"https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
19,"Trotz der Stärken der Erstattungspraxis des NHS kommt der neue Bericht zu dem Schluss, dass bei der Versorgung weiterhin wichtige Lücken bestehen. Die zahnmedizinische und augenärztliche Versorgung im NHS ist begrenzt, was für einige Menschen zu finanziellen Härten führt und den relativ hohen ungedeckten Bedarf bei der zahnmedizinischen und augenärztlichen Versorgung in Spanien erklärt.","Despite the strengths of NHS coverage policy, the new report finds that there are important gaps in coverage. NHS coverage of dental and optical care is limited, which leads to financial hardship for some people and explains the relatively high level of unmet need for dental and optical care in Spain.","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
20,Die Wartezeiten für Konsultationen im Rahmen der sekundären Versorgung und für Operationen stellen eine weitere seit langem bestehende und wachsende Herausforderung dar.,Waiting times for secondary care consultations and surgery are another long-standing and growing challenge.,"https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
21,"„Es besteht Spielraum für Verbesserungen“, erklärt einer der Autoren des Berichts. „Für einen verbesserten Zugang und eine bessere finanzielle Absicherung muss die Gesundheitsversorgung im Rahmen des NHS bei der zahnmedizinischen und augenärztlichen Versorgung ausgeweitet und es müssen Obergrenzen für Zuzahlungen für Menschen im arbeitsfähigen Alter eingeführt sowie neue Anstrengungen und Schritte unternommen werden, um die Wartezeiten zu senken und die administrativen Barrieren beim Zugang für Migranten ohne Papiere und Asylbewerber abzubauen.“","“There is room for improvement,” the report’s authors said. “Better access and financial protection will involve expanding NHS coverage of dental and optical care, extending caps on co-payments to working-age people, renewed efforts to reduce waiting times and steps to mitigate administrative barriers to access for undocumented migrants and asylum seekers.”","https://www.euro.who.int/de/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2","https://www.euro.who.int/en/health-topics/Health-systems/health-systems-financing/news/news/2021/11/spains-health-system-more-likely-to-protect-people-from-financial-hardship-than-health-systems-in-most-other-european-countries,-new-who-report-finds2"
